url,name,ingredient
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,5 gms cardamom powder
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,"50 gms cashew nuts (crushed), fried"
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,"50 gms almonds (crushed), fried"
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,400 ml full fat milk
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,full fat milk
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,grain sugar
https://food.ndtv.com/recipe-gajar-halwa-tart-953114,Gajar Halwa Tart,green cardamom powder
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,500 gms flour
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,200 ml lukewarm water
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,10 gms yeast
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,"100 gms raisins, cranberries, citrus peel (chopped), nuts"
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,30 ml rum
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,50 gms sugar
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,10 gms salt
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,5 gms ground cinnamon
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,2  eggs
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,50 gms butter
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,150 gms marzipan
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,150 gms butter (melted and cooled)
https://food.ndtv.com/recipe-german-stollen-bread-953089,German Stollen Bread,powder sugar (for dusting)
https://food.ndtv.com/recipe-winter-is-here-953086,Winter Is Here,60 Ml bourbon whisky
https://food.ndtv.com/recipe-winter-is-here-953086,Winter Is Here,20  lime juice
https://food.ndtv.com/recipe-winter-is-here-953086,Winter Is Here,30  pomegranate spice syrup
https://food.ndtv.com/recipe-winter-is-here-953086,Winter Is Here,45  pineapple juice
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,300 gms Christmas dry fruits (pre-soaked)
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,1/2  orange zest
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,1/2  lemon zest
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,200 ml jaggery syrup
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,150  almond flour
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,"100  apple, grated"
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,175  butter (softened)
https://food.ndtv.com/recipe-gluten-free-christmas-cake-953078,Gluten-Free Christmas Cake,4 medium eggs
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,150 gms japanese curry
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,150 gms sticky rice
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,50 gms cheese inside rice
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,50 gms barley salsa
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,20 gms wasabi mayo
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,20 gms red capsicum cube (cut)
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,20 gms yellow capsicum cube (cut)
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,20 gms green capsicum cube (cut)
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,"10 gms green chily, chopped"
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,35 gms barley
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,20 gms butter
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,1 gms white pepper
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,5 ml light soya
https://food.ndtv.com/recipe-japanese-curry-arancini-with-barley-salsa-953066,Japanese Curry Arancini With  Barley Salsa,salt
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,1 Litre tomato juice
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,400 ml infused jasmine tea
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,20 gms ginger
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,5 gms green chili
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,20 gms basil leaves
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,10 gms salt
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,10 gms black pepper
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,10 gms fried leeks
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,to fry  olive oil
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,5 ml sesame oil
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,5 gms tomato powder
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,5 gms garlic powder
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,5 gms onion powder
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,10 gms sugar
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,2 gms truffle powder
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,4 nos garlic toast
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,as required  dry ice
https://food.ndtv.com/recipe-jasmine-tea-flavoured-tomato-soup-953061,Jasmine Tea Flavoured Tomato Soup,5 ml tabasco
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,800 Ml vegetable stock
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,200 ml skimmed milk
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,100 gms toasted almonds (powdered)
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,50 gms butter
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,50 gms flour
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,to taste salt and pepper
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,"A pinch of nutmeg, grated"
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,2-3 drops  almond essence
https://food.ndtv.com/recipe-cream-of-almond-soup-952991,Cream Of Almond Soup,10 gms toasted almond flakes
https://food.ndtv.com/recipe-broccoli-and-almond-soup-952990,Broccoli And Almond Soup,800 Ml vegetable stock
https://food.ndtv.com/recipe-broccoli-and-almond-soup-952990,Broccoli And Almond Soup,700 gms broccoli
https://food.ndtv.com/recipe-broccoli-and-almond-soup-952990,Broccoli And Almond Soup,50 gms ground almonds (toasted)
https://food.ndtv.com/recipe-broccoli-and-almond-soup-952990,Broccoli And Almond Soup,250 ml skimmed milk
https://food.ndtv.com/recipe-broccoli-and-almond-soup-952990,Broccoli And Almond Soup,to taste salt
https://food.ndtv.com/recipe-broccoli-and-almond-soup-952990,Broccoli And Almond Soup,to taste freshly ground black pepper
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,1 Cup uncooked quinoa
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,2 cups water
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,"1/2 cup red onion, sliced"
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,3 cups cucumber (diced)
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,1 1/2 cup purple cabbage
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,1/2 cup avocado (ripened and diced)
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,4 segments  orange
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,2 cups shelled edamame (defrosted)
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,1/2 cup unsweetened toasted coconut flakes
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,"1/4 cup almonds, chopped"
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,Few shakes of black pepper
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,2 tbsp orange juice
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,1  lime (juiced)
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,2 tbsp apple cider vinegar
https://food.ndtv.com/recipe-coconut-lime-quinoa-salad-952981,Coconut Lime Quinoa Salad,2 tbsp olive oil
https://food.ndtv.com/recipe-strawberry-parfait-952969,Strawberry Parfait,50 gms muesli
https://food.ndtv.com/recipe-strawberry-parfait-952969,Strawberry Parfait,50 gms curd
https://food.ndtv.com/recipe-strawberry-parfait-952969,Strawberry Parfait,30 gms strawberry puree
https://food.ndtv.com/recipe-strawberry-parfait-952969,Strawberry Parfait,20 gms honey
https://food.ndtv.com/recipe-strawberry-parfait-952969,Strawberry Parfait,10 gms maple syrup
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,3/4 Cup rice
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,"3 tbsp coconut, grated"
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,1 tsp baking powder
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,1 tsp vanilla extract
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,1/2 tsp cinnamon powder
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,1/4 cup brown sugar
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,1/4 cup unsweetened cocoa powder
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,A pinch of salt
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,3 tbsp chocolate chips
https://food.ndtv.com/recipe-chocolate-appo-952959,Chocolate Appo,2-3 tbsp butter
https://food.ndtv.com/recipe-red-rice-vermicelli-kheer-952958,Red Rice Vermicelli Kheer,60 gms red rice vermicelli / broken sooji / semolina vermicelli
https://food.ndtv.com/recipe-red-rice-vermicelli-kheer-952958,Red Rice Vermicelli Kheer,1 1/2 tbsp butter
https://food.ndtv.com/recipe-red-rice-vermicelli-kheer-952958,Red Rice Vermicelli Kheer,"1 tbsp almonds, chopped"
https://food.ndtv.com/recipe-red-rice-vermicelli-kheer-952958,Red Rice Vermicelli Kheer,2 1/2 cup whole milk
https://food.ndtv.com/recipe-red-rice-vermicelli-kheer-952958,Red Rice Vermicelli Kheer,1/4 tsp cardamom powder
https://food.ndtv.com/recipe-red-rice-vermicelli-kheer-952958,Red Rice Vermicelli Kheer,8-10  saffron strands / thread
https://food.ndtv.com/recipe-red-rice-vermicelli-kheer-952958,Red Rice Vermicelli Kheer,3 tbsp sugar
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,1 piece young corn on the cob
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,3 tbsp honey
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,1 tbsp lemon juice
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,2  garlic cloves (smashed)
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,"1/2 cup celery stalk, chopped"
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,"2 tbsp chives, chopped"
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,"1/2 tbsp carrot, sliced"
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,salt
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,1/2 tsp paprika powder
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,for garnishing parsley
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,1  plastic bag
https://food.ndtv.com/recipe-lemon-honey-glazed-sous-vide-corn-on-the-cob-952957,Lemon Honey Glazed Sous Vide Corn On The Cob,1  food thermometer
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",1 1/2  oil
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",1  quinoa
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",1  couscous
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",1  potato
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",1  beetroot
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",3/4  spinach
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",1/2  oats
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",1  ginger paste
https://food.ndtv.com/recipe-quinoa-couscous-and-beetroot-tikki-952952,"Quinoa, Couscous And Beetroot Tikki",1/2  garlic paste
https://food.ndtv.com/recipe-rossy-mocktail-952935,Rossy Mocktail,90 Ml orange juice
https://food.ndtv.com/recipe-rossy-mocktail-952935,Rossy Mocktail,30 ml homemade rosemary syrup
https://food.ndtv.com/recipe-rossy-mocktail-952935,Rossy Mocktail,15 ml sour mix
https://food.ndtv.com/recipe-rossy-mocktail-952935,Rossy Mocktail,2 ml grenadine
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 cup potatoes (boiled and mashed)
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,"1 tbsp garlic, finely chopped"
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,"1 tsp ginger, finely chopped"
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 tsp cumin seeds
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 tbsp coriander cumin powder
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 tsp red chilli powder / cayenne pepper
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1/2 tsp turmeric
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 tbsp lime juice
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 tbsp oil
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,to taste salt
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,3/4 cup chickpea flour
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,"salt, to season"
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 tsp red chillli powder
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 1/4 cup water
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,oil to deep fry
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,3 pieces pao bread
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1 tsp oil
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1/4 cup tamarind sauce
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1/4 cup green chutney
https://food.ndtv.com/recipe-tiny-vada-pao-952934,Tiny Vada Pao,1/8 cup sweet yogurt
https://food.ndtv.com/recipe-tequila-sunrise-952920,Tequila Sunrise,45 Ml tequila
https://food.ndtv.com/recipe-tequila-sunrise-952920,Tequila Sunrise,15 ml lime juice
https://food.ndtv.com/recipe-tequila-sunrise-952920,Tequila Sunrise,30 ml orange juice
https://food.ndtv.com/recipe-tequila-sunrise-952920,Tequila Sunrise,10 ml grenadine syrup
https://food.ndtv.com/recipe-tequila-sunrise-952920,Tequila Sunrise,Margarita glass
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,100 gms anjeer
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,250 gms hung curd
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,400 gms paneer
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,"150 gms chana powder, roasted"
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,150 gms bread crumbs
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,50 gram ginger
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,25 gms green chilli
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,"50 gms green coriander, chopped"
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,200 gms ghee
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,40 gms garam masala powder
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,15 gms elaichi powder
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,"10 gms jeera powder, roasted"
https://food.ndtv.com/recipe-dahi-anjeer-ke-kebab-952869,Dahi Anjeer Ke Kebab,to taste salt
https://food.ndtv.com/recipe-watermelon-and-strawberry-smoothie-952866,Watermelon And Strawberry Smoothie,100 gms fresh strawberries
https://food.ndtv.com/recipe-watermelon-and-strawberry-smoothie-952866,Watermelon And Strawberry Smoothie,1 tbsp honey
https://food.ndtv.com/recipe-watermelon-and-strawberry-smoothie-952866,Watermelon And Strawberry Smoothie,150 gms low fat yogurt
https://food.ndtv.com/recipe-watermelon-and-strawberry-smoothie-952866,Watermelon And Strawberry Smoothie,"50 gms watermelon, chopped"
https://food.ndtv.com/recipe-watermelon-and-strawberry-smoothie-952866,Watermelon And Strawberry Smoothie,1/4 cup chia seeds
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2 cup long grain rice
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2-3  bay leaf
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2-3  cardamoms pods (bruised)
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2-3  cloves
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1 tsp ghee
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1/2 cup mint leaves
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1  star anise
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,"1-2 pcs cinnamon, small"
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,pieces Water as required
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,Salt as per taste
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,600 gms mutton
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2  Onion
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2  Tomato
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,250 gms ghee
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2  Cloves
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2  Cardamom
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2  Cinnamon sticks
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,Salt as per taste
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,4-5  Cloves
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,"1-2 pcs cinnamon stick, small"
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,3-4  Cardamoms
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1 tsp shahi jeera
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,12-14  Peppercorns (roast and grind to powder)
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,Salt as per taste
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2 tbsp red chilli powder
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2 tbsp coriander powder
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1/2 tsp turmeric powder
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1/2 tsp garam masala
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1 cup curd
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1 tsp ginger paste
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1 tsp garlic paste
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2  green chilli (slit and deseeded)
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1/4 cup milk
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,5-6  Saffron strands (add to the milk)
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1/2 cup mint
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,2 tbsp lemon juice
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,Salt as per taste
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,Browned onions
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,Fried garlic
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1 cup saffron (soaked in milk)
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,Coriander (chopped)
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,1/2 cup ghee
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,"for garnishing fresh tomatoes, sliced"
https://food.ndtv.com/recipe-char-minar-biryani-953275,Char Minar Biryani,for garnishing onions and garlic (caramelized)
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1 Large turkey breast
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1 tsp cajun spice
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,"1 cup spinach leaves (cooked and drained), chopped"
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,"5  garlic pods, chopped"
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,10 gms salted butter
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1/4 cup feta cheese
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,12  bacon strips
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1/4 tsp ground black pepper
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1 1/2 tsp onion powder
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1 1/2 tsp garlic powder
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1 tbsp seasoning salt
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1 tbsp paprika
https://food.ndtv.com/recipe-cajun-spiced-turkey-wrapped-with-bacon-953135,Cajun Spiced Turkey Wrapped With Bacon,1 tsp ground black pepper
